Nickname,Name,Strain,Treatment,Condition,Well2,Well3,Well4,Well5,Well6,Well7,Well8,Well9,Well10,Well11,Well12,Well13,Well14,Well15,Well16,Well17,Well18,Well19,Well20,Well21,Well22,Well23,Well24,Well25,Well26,Well27,Well28,Well29,Well30,Well31,Well32,Well33,Well34,Well35,Well36,Well37,Well38,Well39,Well40,Well41,Well42,Well43,Well44,Well45,Well46,Well47,Well48,Well49,Well50,Well51,Well52,Well53,Well54,Well55,Well56,Well57,Well58,Well59,Well60,Well61,Well62,Well63,Well64,Well65,Well66,Well67,Well68,Well69,Well70,Well71,Well72,Well74,Well75,Well76,Well77,Well78,Well79,Well80,Well81,Well82,Well83,Well84,Well85,Well87,Well88,Well89,Well90,Well91,Well92,Well93,Well95,Well96
Nymeria.15.2,F606-3,606,Fast,15,-0.168690476,-0.100615079,-0.117166667,-0.04277381,-0.087376984,-0.108813492,-0.013003968,-0.18515873,-0.058321429,-0.108035714,-0.095924603,-0.169900794,-0.04190873,-0.186543651,-0.026734127,-0.070924603,-0.072984127,-0.096547619,-0.011825397,-0.340638889,-0.382027778,-0.137174603,-0.150496032,-0.107063492,-0.137702381,-0.032686508,0.000674603,-0.045440476,-0.0635,-0.168123016,-0.060654762,-0.050797619,0.019210317,-0.037337302,-0.224753968,-0.340916667,-0.136861111,-0.03547619,-0.121162698,-0.009055556,-0.169845238,0.037626984,-0.352238095,-0.302984127,-0.283380952,-0.234269841,-0.114992063,-0.023730159,-0.300003968,-0.00197619,-0.424444444,-0.03302381,-0.146444444,-0.078797619,0.065210317,-0.055190476,-0.178337302,-0.074178571,-0.014055556,-0.015984127,-0.010396825,-0.331420635,-0.036539683,-0.023107143,-0.129269841,-0.263746032,-0.099940476,-0.309083333,-0.371436508,-0.141555556,-0.031670635,0.201884921,0.058634921,0.31422619,-0.016865079,0.60618254,0.118674603,-0.087206349,0.152210317,0.256412698,0.359186508,0.19122619,0.19484127,0.16268254,0.597388889,0.190920635,0.138297619,0.114686508,0.082420635,0.009607143,0.129698413,-0.044654762
Nymeria.15.3,F606-3,606,Fast,15,-0.170690476,-0.115615079,-0.143166667,-0.04777381,-0.082376984,-0.164813492,-0.009003968,-0.20215873,-0.043321429,-0.136035714,-0.136924603,-0.216900794,-0.22790873,-0.196543651,-0.034734127,-0.095924603,-0.102984127,-0.099547619,-0.025825397,-0.356638889,-0.364027778,-0.147174603,-0.085496032,-0.119063492,-0.144702381,-0.173686508,0.043674603,-0.053440476,-0.1405,-0.236123016,-0.073654762,-0.068797619,0.012210317,-0.042337302,-0.275753968,-0.358916667,-0.114861111,-0.04747619,-0.100162698,-0.021055556,-0.185845238,-0.014373016,-0.356238095,-0.349984127,-0.313380952,-0.241269841,-0.139992063,-0.034730159,-0.334003968,-0.00897619,-0.420444444,-0.00502381,-0.165444444,-0.102797619,0.012210317,-0.069190476,-0.209337302,-0.123178571,-0.004055556,-0.033984127,-0.017396825,-0.385420635,-0.140539683,-0.027107143,-0.239269841,-0.261746032,-0.132940476,-0.302083333,-0.399436508,-0.147555556,-0.025670635,0.226884921,-0.212365079,0.23722619,-0.152865079,0.54118254,0.032674603,-0.111206349,0.064210317,0.169412698,0.282186508,-0.02177381,0.26784127,0.15568254,0.463388889,0.121920635,0.088297619,0.046686508,-0.012579365,-0.120392857,0.031698413,-0.154654762
Nymeria.37.1,F606-3,606,Fast,37,0.226309524,-0.085615079,-0.146166667,-0.03377381,-0.066376984,0.253186508,-0.012003968,-0.05515873,-0.093321429,-0.163035714,-0.151924603,0.049099206,0.11509127,0.106456349,0.008265873,-0.050924603,-0.161984127,-0.158547619,-0.043825397,0.042361111,0.181972222,-0.081174603,0.044503968,-0.130063492,-0.068702381,-0.046686508,-0.035325397,-0.067440476,0.0095,-0.060123016,-0.083654762,-0.012797619,-0.038789683,-0.010337302,-0.005753968,-0.038916667,0.014138889,-0.04447619,0.131837302,-0.001055556,-0.004845238,0.039626984,0.162761905,-0.081984127,-0.140380952,-0.226269841,0.190007937,-0.031730159,-0.075003968,-0.02297619,0.147555556,-0.04002381,0.026555556,0.098202381,0.238210317,-0.041190476,0.010662698,-0.119178571,-0.030055556,-0.048984127,-0.043396825,0.088579365,0.147460317,-0.032107143,-0.015269841,-0.196746032,0.022059524,0.025916667,-0.406436508,-0.134555556,-0.016670635,-0.153115079,-0.195365079,-0.18677381,-0.039865079,-0.18381746,-0.027325397,-0.153206349,-0.134789683,-0.512587302,-0.190813492,-0.13177381,-0.22115873,-0.28731746,-0.393611111,-0.421079365,-0.354702381,-0.346313492,-0.109579365,-0.227392857,-0.183301587,-0.087654762
Nymeria.37.2,F606-3,606,Fast,37,0.038309524,-0.007615079,-0.098166667,0.00122619,-0.042376984,0.298186508,0.022996032,-0.02215873,-0.040321429,-0.103035714,-0.089924603,0.088099206,0.06909127,0.140456349,0.037265873,-0.007924603,-0.066984127,-0.093547619,-0.004825397,0.105361111,0.207972222,-0.011174603,0.138503968,-0.061063492,-0.036702381,-0.067686508,-0.005325397,-0.035440476,0.1325,-0.018123016,-0.054654762,0.012202381,0.005210317,0.017662698,0.074246032,0.006083333,0.074138889,-0.00747619,0.103837302,0.024944444,0.028154762,0.027626984,0.183761905,-0.059984127,-0.049380952,-0.194269841,0.210007937,-0.008730159,-0.047003968,0.01402381,0.239555556,-0.00502381,0.053555556,0.098202381,0.262210317,0.003809524,0.043662698,-0.080178571,0.005944444,-0.017984127,-0.014396825,0.121579365,0.179460317,-0.003107143,0.006730159,0.011253968,0.064059524,0.075916667,-0.402436508,-0.077555556,0.025329365,-0.020115079,-0.038365079,-0.05977381,-0.041865079,-0.19881746,-0.014325397,-0.205206349,-0.101789683,-0.405587302,-0.035813492,-0.08777381,-0.26215873,-0.15531746,-0.478611111,-0.403079365,-0.350702381,-0.349313492,-0.125579365,-0.179392857,-0.087301587,-0.126654762
Nymeria.37.3,F606-3,606,Fast,37,0.054309524,-0.021615079,-0.101166667,-0.00277381,-0.054376984,0.308186508,0.012996032,-0.03215873,-0.058321429,-0.103035714,-0.094924603,0.074099206,0.07609127,0.117456349,-0.014734127,-0.040924603,-0.078984127,-0.070547619,-0.003825397,0.094361111,0.173972222,0.036825397,0.108503968,-0.074063492,-0.050702381,-0.074686508,-0.006325397,-0.043440476,0.1325,-0.031123016,-0.066654762,0.003202381,-0.014789683,0.014662698,0.042246032,0.011083333,0.067138889,-0.01847619,0.092837302,0.026944444,0.007154762,0.069626984,0.222761905,-0.061984127,-0.033380952,-0.194269841,0.202007937,-0.004730159,-0.063003968,0.02002381,0.164555556,-0.02102381,0.038555556,0.120202381,0.240210317,-0.011190476,0.035662698,-0.093178571,-0.016055556,-0.024984127,-0.021396825,0.137579365,0.188460317,-0.014107143,0.025730159,0.000253968,0.091059524,0.067916667,-0.305436508,-0.109555556,0.000329365,-0.320115079,-0.002365079,-0.02577381,-0.087865079,-0.12681746,0.011674603,-0.140206349,-0.093789683,-0.531587302,-0.052813492,-0.01577381,-0.26315873,-0.15631746,-0.278611111,-0.379079365,-0.411702381,-0.315313492,-0.104579365,-0.106392857,-0.118301587,-0.064654762
Nymeria.43.1,F606-3,606,Fast,43,0.094309524,0.049384921,0.207833333,-0.00477381,-0.016376984,0.048186508,0.021996032,0.01984127,0.012678571,0.018964286,0.030075397,0.109099206,0.11709127,0.100456349,-0.002734127,-0.051924603,0.058015873,-0.022547619,-0.003825397,0.148361111,0.266972222,0.087825397,0.079503968,-6.35E-05,0.280297619,0.035313492,-0.003325397,-0.049440476,0.0925,0.236876984,-0.054654762,0.052202381,-0.016789683,0.021662698,0.081246032,0.323083333,0.149138889,-0.00147619,0.052837302,0.029944444,0.255154762,-0.024373016,0.135761905,0.398015873,0.402619048,0.608730159,0.154007937,0.010269841,0.353996032,0.04602381,0.171555556,0.00897619,0.221555556,0.382202381,-0.118789683,0.083809524,0.165662698,0.206821429,0.023944444,-0.011984127,-0.020396825,0.197579365,-0.080539683,0.014892857,0.138730159,0.199253968,0.138059524,0.186916667,0.411563492,0.232444444,-0.005670635,0.024884921,0.162634921,0.04022619,0.333134921,0.00518254,0.231674603,0.773793651,0.041210317,0.181412698,-0.159813492,0.17722619,0.35284127,1.12168254,0.955388889,-0.397079365,0.229297619,0.274686508,0.283420635,0.536607143,0.252698413,0.290345238
Nymeria.43.2,F606-3,606,Fast,43,0.245309524,0.001384921,0.221833333,-0.00677381,-0.067376984,0.089186508,-0.002003968,0.05684127,0.027678571,-0.029035714,-0.031924603,0.101099206,-0.01890873,-0.025543651,-0.067734127,-0.052924603,0.016015873,-0.011547619,-0.024825397,0.165361111,0.119972222,-0.143174603,0.501503968,-0.013063492,0.266297619,0.061313492,-0.023325397,-0.053440476,-0.0435,-0.343123016,1.425345238,0.040202381,-0.031789683,0.005662698,0.089246032,0.259083333,-0.098861111,0.65752381,1.300837302,0.021944444,0.206154762,0.030626984,0.091761905,0.071015873,0.061619048,1.240730159,0.249007937,0.005269841,0.353996032,0.03902381,0.154555556,-0.02802381,-0.484444444,0.800202381,1.400210317,0.101809524,0.173662698,0.185821429,0.037944444,-0.032984127,-0.050396825,1.312579365,0.063460317,0.021892857,0.096730159,0.208253968,0.083059524,0.025916667,0.093563492,1.618444444,0.164329365,-0.017115079,-0.185365079,0.02222619,0.324134921,0.44718254,0.311674603,0.656793651,-0.057789683,0.139412698,-0.342813492,0.07022619,0.20084127,1.06968254,0.922388889,-0.423079365,0.171297619,0.048686508,0.014420635,0.153607143,0.232698413,0.088345238
Nymeria.43.3,F606-3,606,Fast,43,0.132309524,0.075384921,0.222833333,0.00722619,-0.038376984,0.094186508,0.023996032,0.14284127,0.072678571,-0.006035714,0.058075397,0.126099206,0.11809127,0.098456349,-0.014734127,-0.018924603,0.081015873,-0.035547619,-0.000825397,0.147361111,0.287972222,0.022825397,0.067503968,0.065936508,0.249297619,0.053313492,-0.000325397,-0.038440476,0.1115,0.153876984,-0.013654762,0.070202381,-0.006789683,0.033662698,0.094246032,0.300083333,0.084138889,-0.00747619,-0.059162698,0.034944444,0.208154762,-0.006373016,0.119761905,0.393015873,0.206619048,0.400730159,-0.242992063,0.017269841,0.355996032,0.04302381,0.153555556,0.00597619,0.115555556,0.176202381,0.897210317,0.108809524,0.172662698,0.207821429,0.049944444,-0.000984127,-0.018396825,0.253579365,-0.228539683,0.040892857,0.137730159,0.212253968,0.144059524,0.167916667,0.467563492,-0.041555556,0.001329365,0.239884921,0.474634921,0.24622619,0.469134921,0.03418254,0.266674603,0.529793651,0.187210317,0.313412698,0.008186508,0.34622619,0.11784127,0.24668254,-0.106611111,-0.209079365,0.382297619,0.239686508,0.226420635,0.211607143,-0.079301587,0.456345238
Ramsay.15.1,S606-3,606,Slow,15,-0.079690476,0.072384921,-0.003166667,-0.00077381,0.020623016,-0.110813492,-3.97E-06,-0.14615873,0.104678571,0.057964286,0.040075397,-0.116900794,0.09609127,0.030456349,0.022265873,0.024075397,-0.011984127,0.032452381,0.004174603,-0.345638889,-0.183027778,-0.081174603,0.037503968,0.017936508,-0.102702381,0.046313492,0.021674603,-0.019440476,0.0895,-0.080123016,-0.045654762,-0.032797619,0.014210317,-0.027337302,-0.142753968,-0.365916667,0.127138889,-0.01747619,-0.043162698,-0.001055556,-0.045845238,0.015626984,-0.146238095,-0.266984127,-0.298380952,-0.206269841,-0.146992063,0.021269841,-0.342003968,0.00702381,-0.358444444,0.01597619,0.051555556,-0.040797619,0.100210317,-0.026190476,0.021662698,-0.008178571,0.015944444,0.003015873,0.010603175,-0.250420635,0.053460317,0.006892857,0.103730159,-0.104746032,0.083059524,-0.402083333,-0.332436508,-0.045555556,-0.009670635,-0.009115079,0.062634921,0.23722619,-0.092865079,0.25118254,0.241674603,0.098793651,0.037210317,0.104412698,0.424186508,0.10322619,0.10384127,0.12168254,0.105388889,0.274920635,0.085297619,0.152686508,0.161420635,-0.057392857,0.206698413,-0.032654762
Ramsay.15.2,S606-3,606,Slow,15,-0.180690476,0.038384921,-0.064166667,-0.05377381,-0.047376984,-0.164813492,-0.028003968,-0.19315873,0.057678571,0.142964286,-0.042924603,-0.166900794,0.07309127,-0.081543651,-0.041734127,-0.052924603,0.059015873,0.010452381,-0.043825397,-0.448638889,-0.238027778,-0.122174603,-0.006496032,-0.035063492,-0.140702381,-0.017686508,-0.023325397,-0.095440476,0.0745,-0.163123016,-0.055654762,-0.088797619,-0.013789683,-0.059337302,-0.187753968,-0.408916667,0.075138889,-0.07847619,-0.029162698,-0.040055556,-0.062845238,-0.058373016,-0.307238095,-0.430984127,-0.300380952,-0.263269841,-0.209992063,-0.042730159,-0.362003968,-0.04297619,-0.392444444,-0.00102381,-0.069444444,-0.069797619,-0.121789683,-0.108190476,-0.023337302,-0.059178571,0.007944444,-0.021984127,-0.047396825,-0.300420635,0.054460317,-0.046107143,-0.039269841,-0.169746032,0.022059524,-0.444083333,-0.366436508,-0.091555556,-0.054670635,0.112884921,-0.102365079,0.23222619,-0.091865079,0.24718254,0.282674603,0.151793651,0.196210317,0.171412698,0.456186508,0.12822619,0.18284127,0.16368254,0.114388889,0.224920635,0.151297619,0.204686508,0.194420635,0.069607143,0.237698413,0.010345238
Ramsay.15.3,S606-3,606,Slow,15,-0.210690476,-0.057615079,-0.111166667,-0.10277381,-0.071376984,-0.107813492,-0.079003968,-0.21515873,-0.013321429,-0.088035714,-0.064924603,-0.186900794,-0.02690873,-0.451543651,-0.060734127,-0.064924603,-0.076984127,-0.082547619,-0.083825397,-0.496638889,-0.296027778,-0.167174603,-0.060496032,-0.098063492,-0.152702381,-0.074686508,-0.035325397,-0.121440476,0.1315,-0.191123016,-0.111654762,-0.102797619,-0.051789683,-0.085337302,-0.225753968,-0.442916667,0.136138889,-0.10547619,-0.063162698,-0.063055556,-0.092845238,-0.076373016,-0.270238095,-0.416984127,-0.362380952,-0.292269841,-0.247992063,-0.075730159,-0.457003968,-0.07797619,-0.461444444,-0.09402381,-0.039444444,-0.109797619,-0.136789683,-0.055190476,-0.045337302,-0.072178571,-0.067055556,-0.079984127,-0.077396825,-0.388420635,-0.019539683,-0.065107143,-0.060269841,-0.183746032,-0.021940476,-0.344083333,-0.392436508,-0.099555556,-0.085670635,0.127884921,0.043634921,0.21422619,-0.094865079,0.20218254,0.241674603,0.077793651,-0.013789683,-0.016587302,0.411186508,0.00122619,0.14484127,0.00668254,0.134388889,0.243920635,0.059297619,0.196686508,0.156420635,-0.031392857,0.196698413,-0.057654762
Ramsay.37.1,S606-3,606,Slow,37,0.024309524,-0.038615079,0.048833333,0.00722619,-0.047376984,0.387186508,-0.030003968,-0.05115873,-0.072321429,-0.023035714,-0.082924603,-0.000900794,0.05209127,0.098456349,-0.013734127,-0.017924603,-0.039984127,-0.123547619,-0.016825397,0.138361111,0.128972222,0.044825397,0.038503968,0.049936508,-0.145702381,-0.002686508,-0.014325397,-0.058440476,0.0245,0.041876984,-0.062654762,-0.003797619,-0.021789683,-0.000337302,0.109246032,-0.202916667,0.107138889,-0.02047619,0.126837302,0.011944444,-0.025845238,0.046626984,0.155761905,-0.012984127,-0.155380952,-0.215269841,0.044007937,0.011269841,-0.201003968,-0.01097619,0.188555556,-0.02102381,0.014555556,-0.088797619,0.100210317,-0.019190476,-0.007337302,-0.166178571,-0.007055556,-0.032984127,-0.020396825,0.079579365,0.093460317,0.000892857,0.019730159,-0.046746032,0.038059524,0.060916667,-0.395436508,-0.078555556,-0.010670635,0.109884921,0.060634921,-0.05177381,0.071134921,0.18018254,0.267674603,0.066793651,0.077210317,0.067412698,0.279186508,-0.05777381,-0.08015873,0.04768254,-0.159611111,-0.123079365,0.158297619,-0.115313492,0.203420635,-0.061392857,0.087698413,0.201345238
Ramsay.37.2,S606-3,606,Slow,37,0.046309524,-0.058615079,-0.081166667,0.00522619,-0.037376984,0.297186508,0.003996032,-0.07015873,-0.066321429,-0.120035714,-0.076924603,0.036099206,0.07309127,0.124456349,-0.021734127,-0.022924603,-0.118984127,-0.079547619,-0.005825397,0.171361111,0.127972222,-0.032174603,0.106503968,-0.056063492,-0.108702381,-0.083686508,-0.018325397,-0.043440476,0.0695,0.046876984,-0.148654762,-0.004797619,-0.007789683,0.006662698,0.082246032,-0.177916667,0.071138889,-0.01747619,0.112837302,0.012944444,0.000154762,0.041626984,0.116761905,-0.033984127,-0.160380952,-0.289269841,0.056007937,-0.010730159,-0.155003968,-0.00197619,0.203555556,-0.02102381,0.039555556,-0.105797619,0.148210317,-0.022190476,-0.049337302,-0.168178571,-0.005055556,-0.022984127,-0.012396825,0.077579365,0.167460317,-0.008107143,-0.012269841,-0.011746032,0.036059524,0.071916667,-0.378436508,-0.083555556,0.028329365,0.074884921,0.116634921,-0.12777381,0.107134921,0.17718254,0.270674603,0.070793651,0.074210317,-0.024587302,0.241186508,-0.01277381,0.07184127,0.11968254,0.017388889,-0.104079365,-0.016702381,-0.073313492,0.212420635,-0.012392857,0.147698413,0.212345238
Ramsay.37.3,S606-3,606,Slow,37,0.024309524,-0.072615079,-0.052166667,-0.01477381,-0.082376984,0.108186508,-3.97E-06,-0.10015873,-0.095321429,-0.170035714,-0.112924603,-0.002900794,0.07309127,0.150456349,-0.031734127,-0.061924603,-0.155984127,-0.140547619,-0.015825397,0.201361111,-0.063027778,-0.154174603,-0.087496032,-0.108063492,-0.107702381,-0.088686508,-0.034325397,-0.068440476,0.0485,-0.034123016,-0.074654762,-0.018797619,-0.026789683,-0.003337302,0.013246032,-0.306916667,0.040138889,-0.03347619,-0.001162698,-0.015055556,-0.022845238,0.018626984,0.142761905,-0.023984127,-0.216380952,-0.203269841,-0.025992063,-0.020730159,-0.189003968,-0.01497619,0.158555556,-0.04902381,0.038555556,-0.108797619,0.125210317,-0.068190476,-0.047337302,-0.170178571,-0.018055556,-0.037984127,-0.018396825,0.130579365,0.197460317,-0.012107143,0.007730159,-0.057746032,0.023059524,0.082916667,-0.432436508,-0.090555556,0.021329365,0.095884921,-0.095365079,-0.11977381,0.119134921,0.39818254,0.261674603,0.099793651,0.003210317,-0.380587302,0.213186508,-0.14177381,0.14284127,0.04568254,-0.051611111,-0.136079365,-0.004702381,-0.045313492,0.204420635,-0.204392857,0.298698413,0.192345238
Ramsay.43.1,S606-3,606,Slow,43,-0.030690476,-0.008615079,0.072833333,-0.00177381,-0.059376984,-0.156813492,-0.001003968,0.26484127,-0.057321429,-0.049035714,-0.016924603,0.088099206,-0.01690873,0.006456349,-0.040734127,-0.122924603,-0.048984127,-0.145547619,-0.032825397,0.060361111,0.128972222,-0.079174603,-0.002496032,-0.035063492,0.158297619,0.033313492,-0.006325397,-0.048440476,-0.0045,0.129876984,-0.116654762,0.035202381,-0.042789683,0.023662698,-0.062753968,0.363083333,0.083138889,-0.02647619,-0.219162698,-0.025055556,0.162154762,-0.009373016,0.139761905,0.269015873,0.234619048,0.421730159,-0.167992063,-0.002730159,0.260996032,0.02202381,0.094555556,-0.00602381,0.013555556,-0.068797619,0.472210317,0.005809524,0.022662698,0.112821429,0.009944444,-0.023984127,-0.014396825,0.241579365,-0.279539683,0.006892857,-0.001269841,0.051253968,0.088059524,0.020916667,0.371563492,0.019444444,-0.013670635,-0.282115079,-0.072365079,-0.03477381,0.171134921,-0.37481746,-0.013325397,0.374793651,-0.034789683,0.019412698,-0.397813492,0.01322619,0.33184127,0.49268254,-0.424611111,0.029920635,0.087297619,0.224686508,-0.074579365,0.679607143,0.139698413,0.067345238
Ramsay.43.2,S606-3,606,Slow,43,-0.004690476,-0.085615079,0.033833333,-0.04577381,-0.084376984,-0.117813492,-0.079003968,0.23184127,-0.100321429,-0.119035714,-0.064924603,0.140099206,-0.06390873,-0.001543651,-0.078734127,-0.131924603,-0.014984127,-0.124547619,-0.058825397,0.018361111,0.178972222,-0.061174603,-0.008496032,-0.076063492,0.107297619,-0.109686508,-0.063325397,-0.095440476,-0.0135,0.108876984,0.029345238,-0.009797619,-0.075789683,-0.042337302,-0.042753968,0.282083333,0.019138889,-0.04547619,-0.241162698,-0.056055556,-0.052845238,-0.031373016,-0.039238095,0.195015873,0.195619048,0.348730159,0.060007937,-0.027730159,0.220996032,-0.03197619,0.018555556,-0.05402381,0.062555556,-0.041797619,-0.410789683,0.023809524,-0.042337302,0.048821429,-0.032055556,-0.041984127,-0.062396825,0.174579365,-0.356539683,-0.034107143,-0.031269841,0.067253968,-0.013940476,0.018916667,0.326563492,0.061444444,-0.074670635,0.140884921,0.120634921,0.14022619,0.237134921,-0.01381746,0.088674603,0.529793651,0.255210317,0.113412698,-0.115813492,0.08722619,0.31184127,0.03568254,-0.264611111,-0.324079365,0.245297619,0.372686508,0.113420635,0.526607143,-0.027301587,0.313345238
Ramsay.43.3,S606-3,606,Slow,43,0.014309524,-0.071615079,0.087833333,-0.02077381,-0.069376984,-0.016813492,-0.062003968,0.20584127,-0.078321429,-0.093035714,-0.067924603,0.129099206,-0.03490873,0.009456349,-0.048734127,-0.104924603,0.013015873,-0.128547619,-0.043825397,0.064361111,0.176972222,0.008825397,-0.036496032,-0.064063492,0.190297619,-0.024686508,-0.031325397,-0.059440476,0.0145,0.169876984,0.249345238,0.007202381,-0.039789683,-0.018337302,-0.011753968,0.299083333,-0.010861111,-0.04547619,-0.239162698,-0.007055556,0.119154762,0.002626984,0.019761905,0.240015873,0.258619048,0.305730159,-0.050992063,-0.006730159,0.246996032,-0.00397619,0.066555556,-0.03302381,0.089555556,0.021202381,-0.382789683,0.067809524,0.083662698,0.081821429,-0.012055556,-0.020984127,-0.042396825,0.210579365,-0.387539683,-0.024107143,0.024730159,0.094253968,0.007059524,0.059916667,0.281563492,0.278444444,-0.056670635,0.080884921,0.008634921,0.01522619,0.099134921,0.04618254,0.028674603,0.443793651,0.074210317,0.084412698,-0.356813492,0.05822619,0.10084127,0.02868254,0.010388889,-0.270079365,0.127297619,0.338686508,0.092420635,0.615607143,-0.246301587,0.238345238
Renly.15.1,S606-1,606,Slow,15,-0.108690476,-0.010615079,-0.230166667,0.24022619,0.671623016,-0.303813492,-0.082003968,-0.07515873,-0.005321429,-0.188035714,0.005075397,-0.246900794,-0.39590873,-0.127543651,-0.011734127,0.042075397,-0.008984127,0.086452381,0.021174603,-0.073638889,-0.477027778,-0.277174603,-0.348496032,-0.036063492,-0.047702381,-0.092686508,0.016674603,-0.037440476,-0.1385,-0.471123016,-0.118654762,0.017202381,0.040210317,-0.033337302,-0.178753968,-0.336916667,0.025138889,-0.09847619,-0.112162698,0.043944444,-0.215845238,-0.021373016,-0.166238095,-0.168984127,-0.302380952,-0.291269841,-0.272992063,0.013269841,-0.260003968,-0.00897619,-0.205444444,-0.02202381,-0.237444444,-0.152797619,-0.060789683,-0.047190476,-0.095337302,0.019821429,0.014944444,0.022015873,-0.016396825,-0.304420635,-0.047539683,0.115892857,-0.025269841,-0.022746032,-0.088940476,-0.104083333,-0.454436508,-0.076555556,-0.071670635,-0.089115079,0.064634921,0.15222619,-0.142865079,0.61018254,0.095674603,0.303793651,-0.000789683,0.008412698,0.228186508,0.19622619,0.07184127,0.48168254,0.711388889,0.046920635,0.137297619,0.073686508,0.027420635,0.027607143,0.067698413,0.030345238
Renly.15.2,S606-1,606,Slow,15,-0.155690476,0.035384921,-0.244166667,-0.11877381,-0.076376984,-0.123813492,-0.081003968,-0.20715873,-0.069321429,-0.195035714,0.031075397,-0.174900794,-0.07190873,-0.075543651,-0.033734127,0.033075397,-0.012984127,0.130452381,0.016174603,-0.100638889,-0.379027778,-0.198174603,-0.063496032,-0.087063492,-0.008702381,0.013313492,-0.004325397,-0.036440476,0.0585,0.008876984,-0.061654762,-0.031797619,-0.018789683,-0.035337302,-0.104753968,-0.342916667,0.036138889,-0.02947619,0.059837302,0.023944444,-0.201845238,-0.050373016,-0.125238095,-0.109984127,-0.310380952,-0.240269841,-0.241992063,0.005269841,-0.281003968,-0.01797619,-0.191444444,-0.05102381,0.029555556,-0.098797619,0.222210317,-0.059190476,-0.078337302,0.027821429,-0.019055556,-0.017984127,-0.019396825,-0.253420635,0.127460317,0.010892857,0.045730159,0.028253968,0.034059524,-0.050083333,-0.285436508,-0.118555556,0.029329365,0.168884921,-0.050365079,0.14022619,-0.036865079,0.25018254,0.303674603,-0.072206349,0.234210317,-0.003587302,0.338186508,0.21822619,0.21484127,-0.22231746,0.470388889,0.290920635,0.112297619,0.093686508,0.244420635,0.113607143,0.285698413,-0.043654762
Renly.15.3,S606-1,606,Slow,15,-0.150690476,-0.097615079,0.065833333,0.38922619,0.840623016,-0.116813492,-0.035003968,-0.19415873,-0.066321429,-0.204035714,-0.043924603,-0.375900794,-0.23690873,-0.188543651,-0.021734127,0.020075397,-0.035984127,0.108452381,0.010174603,-0.190638889,-0.342027778,-0.209174603,0.055503968,-0.066063492,0.018297619,-0.035686508,0.037674603,-0.047440476,0.0115,-0.017123016,-0.097654762,-0.025797619,-0.006789683,-0.042337302,-0.159753968,-0.368916667,0.118138889,-0.03547619,0.070837302,-0.001055556,-0.203845238,-0.047373016,-0.056238095,-0.064984127,-0.289380952,-0.240269841,-0.230992063,-0.004730159,-0.307003968,-0.01497619,-0.122444444,-0.01602381,0.045555556,-0.105797619,0.156210317,-0.075190476,-0.059337302,0.041821429,-0.006055556,-0.013984127,-0.011396825,-0.240420635,0.048460317,-0.015107143,0.022730159,0.042253968,0.095059524,-0.025083333,-0.273436508,-0.125555556,0.063329365,0.136884921,-0.081365079,-0.02277381,-0.170865079,0.15818254,0.213674603,-0.207206349,0.056210317,-0.000587302,0.188186508,0.00222619,0.16484127,-0.17431746,0.254388889,0.256920635,0.059297619,-0.031313492,0.158420635,0.047607143,0.171698413,-0.169654762
Renly.37.1,S606-1,606,Slow,37,0.116309524,0.017384921,-0.076166667,-0.01977381,-0.040376984,0.241186508,0.019996032,-0.03115873,-0.057321429,-0.036035714,-0.076924603,0.074099206,0.05209127,0.106456349,-0.000734127,-0.050924603,-0.072984127,-0.037547619,-0.039825397,0.140361111,0.137972222,0.149825397,0.100503968,-0.054063492,-0.121702381,0.018313492,-0.042325397,0.047559524,0.0625,-0.026123016,-0.012654762,-0.007797619,-0.043789683,-0.014337302,0.077246032,0.060083333,0.057138889,-0.01947619,0.195837302,-0.013055556,0.098154762,0.027626984,0.138761905,-0.084984127,0.070619048,-0.202269841,0.119007937,-0.018730159,-0.050003968,-0.04197619,0.149555556,-0.02102381,0.027555556,0.218202381,0.223210317,-0.022190476,0.086662698,-0.122178571,-0.020055556,-0.031984127,-0.025396825,0.154579365,0.095460317,-0.026107143,0.088730159,-0.070746032,0.022059524,0.042916667,-0.174436508,-0.014555556,0.008329365,-0.098115079,0.197634921,-0.06277381,0.124134921,0.03618254,0.156674603,0.048793651,0.067210317,-0.035587302,0.118186508,0.00522619,0.08384127,-0.04331746,-0.025611111,-0.225079365,-0.113702381,0.136686508,0.124420635,-0.154392857,0.214698413,0.165345238
