Nickname,Name,Strain,Treatment,Condition,Well2,Well3,Well4,Well5,Well6,Well7,Well8,Well9,Well10,Well11,Well12,Well13,Well14,Well15,Well16,Well17,Well18,Well19,Well20,Well21,Well22,Well23,Well24,Well25,Well26,Well27,Well28,Well29,Well30,Well31,Well32,Well33,Well34,Well35,Well36,Well37,Well38,Well39,Well40,Well41,Well42,Well43,Well44,Well45,Well46,Well47,Well48,Well49,Well50,Well51,Well52,Well53,Well54,Well55,Well56,Well57,Well58,Well59,Well60,Well61,Well62,Well63,Well64,Well65,Well66,Well67,Well68,Well69,Well70,Well71,Well72,Well74,Well75,Well76,Well77,Well78,Well79,Well80,Well81,Well82,Well83,Well84,Well85,Well87,Well88,Well89,Well90,Well91,Well92,Well93,Well95,Well96
Ilyrio.43.2,S607-3,607,Slow,43,0.139309524,-0.028615079,0.092833333,-0.04377381,-0.024376984,0.023186508,-0.051003968,0.21584127,-0.106321429,0.079964286,-0.014924603,0.157099206,-0.04490873,0.015456349,-0.055734127,-0.043924603,0.037015873,0.005452381,-0.023825397,0.059361111,0.196972222,0.033825397,-0.082496032,-0.047063492,0.113297619,-0.019686508,-0.039325397,-0.067440476,0.0405,0.087876984,0.370345238,0.043202381,-0.044789683,0.014662698,-0.028753968,0.228083333,-0.055861111,-0.02647619,-0.168162698,0.001944444,0.148154762,-0.051373016,0.023761905,0.234015873,0.294619048,0.308730159,-0.107992063,-0.000730159,0.253996032,-0.00597619,0.066555556,-0.02802381,0.109555556,0.042202381,-0.207789683,0.083809524,0.118662698,0.135821429,-0.003055556,-0.021984127,-0.042396825,0.165579365,-0.091539683,0.000892857,0.081730159,0.082253968,0.017059524,0.035916667,0.391563492,0.274444444,-0.063670635,0.160884921,-0.294365079,0.09722619,0.324134921,-0.26581746,-0.118325397,0.269793651,-0.132789683,0.267412698,-0.325813492,0.09222619,0.11284127,0.13468254,-0.130611111,0.306920635,0.255297619,0.320686508,0.270420635,1.001607143,0.076698413,0.314345238
Ilyrio.43.3,S607-3,607,Slow,43,0.176309524,-0.048615079,0.093833333,-0.05077381,-0.039376984,0.007186508,-0.061003968,0.25084127,-0.103321429,0.092964286,0.041075397,0.158099206,0.03009127,-0.072543651,-0.057734127,-0.102924603,0.034015873,0.056452381,-0.043825397,0.076361111,0.187972222,0.079825397,-0.035496032,-0.056063492,0.107297619,-0.062686508,-0.017325397,-0.074440476,0.0225,0.110876984,0.407345238,0.037202381,-0.041789683,0.002662698,-0.006753968,0.226083333,0.015138889,-0.02847619,-0.189162698,-0.020055556,0.144154762,-0.064373016,0.035761905,0.233015873,0.273619048,0.255730159,-0.201992063,-0.011730159,0.227996032,-0.01097619,0.091555556,-0.03402381,0.106555556,-0.026797619,-0.140789683,0.081809524,0.140662698,0.117821429,-0.006055556,-0.028984127,-0.043396825,0.162579365,-0.104539683,-0.026107143,0.055730159,0.065253968,-0.030940476,0.024916667,0.344563492,0.206444444,-0.072670635,0.092384921,0.134134921,0.01072619,0.234634921,-0.32831746,-0.146825397,0.191293651,-0.378289683,0.177912698,-0.424313492,-0.05427381,-0.09065873,-0.04281746,-0.211111111,0.218420635,0.175797619,0.226186508,0.073920635,0.611107143,-0.119801587,0.204845238
Jeor.15.1,R607-2,607,Random,15,-0.189690476,-0.157615079,-0.112166667,-0.07377381,-0.129376984,-0.230813492,-0.047003968,-0.23315873,0.008678571,-0.133035714,-0.063924603,-0.208900794,-0.13290873,-0.192543651,-0.044734127,-0.037924603,-0.027984127,-0.039547619,-0.043825397,-0.257638889,-0.545027778,-0.176174603,-0.141496032,-0.102063492,-0.110702381,-0.113686508,-0.036325397,-0.043440476,-0.0085,-0.204123016,-0.105654762,-0.099797619,-0.040789683,-0.088337302,-0.170753968,-0.340916667,-0.095861111,-0.05847619,-0.044162698,-0.084055556,-0.141845238,-0.035373016,-0.125238095,-0.202984127,-0.353380952,-0.262269841,-0.212992063,-0.061730159,-0.428003968,-0.07097619,-0.161444444,-0.07202381,-0.210444444,-0.054797619,-0.128789683,-0.112190476,-0.081337302,-0.203178571,-0.068055556,-0.054984127,-0.046396825,-0.222420635,0.007460317,-0.069107143,0.047730159,-0.083746032,-0.077940476,-0.026083333,-0.012436508,-0.098555556,-0.108670635,-0.014115079,0.175634921,0.16922619,-0.174865079,0.07618254,0.217674603,-0.068206349,-0.007789683,0.230412698,0.366186508,0.14122619,0.16484127,0.10868254,0.593388889,0.245920635,0.217297619,-0.176313492,0.130420635,-0.158392857,0.186698413,0.055345238
Jeor.15.2,R607-2,607,Random,15,-0.172690476,-0.121615079,-0.093166667,-0.05377381,-0.103376984,-0.171813492,-0.077003968,-0.23115873,0.019678571,-0.098035714,-0.030924603,-0.187900794,-0.13490873,-0.190543651,-0.087734127,-0.032924603,-0.042984127,-0.028547619,-0.028825397,-0.198638889,-0.521027778,-0.126174603,-0.190496032,-0.124063492,-0.175702381,-0.102686508,-0.023325397,-0.008440476,0.0395,-0.129123016,-0.125654762,-0.176797619,-0.048789683,-0.068337302,-0.143753968,-0.329916667,-0.070861111,-0.03447619,-0.059162698,-0.127055556,-0.108845238,-0.036373016,-0.141238095,-0.088984127,-0.335380952,-0.236269841,-0.206992063,-0.072730159,-0.440003968,-0.04697619,-0.206444444,-0.03102381,-0.190444444,-0.027797619,-0.101789683,-0.115190476,-0.104337302,-0.144178571,-0.047055556,-0.049984127,-0.030396825,-0.189420635,-0.009539683,-0.059107143,0.086730159,-0.097746032,-0.063940476,-0.004083333,-0.024436508,-0.107555556,-0.087670635,0.295884921,0.347634921,0.36422619,0.103134921,0.25418254,0.396674603,0.168793651,0.086210317,0.410412698,0.527186508,0.33322619,0.31284127,0.30968254,0.779388889,0.411920635,0.353297619,0.031686508,0.316420635,0.225607143,0.370698413,0.220345238
Jeor.15.3,R607-2,607,Random,15,-0.158690476,-0.139615079,-0.107166667,-0.06077381,-0.066376984,-0.120813492,-0.002003968,-0.21715873,-0.028321429,-0.160035714,-0.090924603,-0.083900794,-0.04190873,-0.197543651,-0.016734127,-0.045924603,-0.144984127,-0.080547619,-0.015825397,-0.076638889,-0.442027778,-0.150174603,-0.063496032,-0.277063492,-0.286702381,-0.149686508,-0.013325397,-0.012440476,0.1825,-0.163123016,-0.038654762,0.045202381,-0.073789683,-0.073337302,-0.210753968,-0.349916667,-0.000861111,-0.03947619,0.032837302,0.005944444,-0.408845238,-0.042373016,-0.074238095,-0.172984127,-0.325380952,-0.232269841,-0.157992063,0.129269841,-0.414003968,-0.02997619,-0.198444444,-0.04702381,-0.122444444,-0.055797619,-0.026789683,0.059809524,-0.483337302,-0.251178571,-0.012055556,-0.005984127,-0.011396825,-0.146420635,-0.093539683,0.042892857,-0.336269841,-0.173746032,-0.035940476,0.051916667,0.068563492,-0.041555556,-0.048670635,0.995884921,-0.216365079,0.15522619,-0.110865079,0.20918254,0.304674603,-0.042206349,0.206210317,0.621412698,0.492186508,-0.02577381,0.16384127,0.17368254,0.568388889,0.358920635,0.333297619,0.000686508,0.223420635,0.145607143,0.274698413,0.079345238
Jeor.37.1,R607-2,607,Random,37,0.328309524,-0.032615079,-0.030166667,-0.03677381,-0.030376984,0.296186508,0.023996032,0.27984127,-0.042321429,0.007964286,-0.035924603,0.050099206,-0.00390873,0.079456349,-0.010734127,-0.068924603,-0.019984127,0.029452381,-0.040825397,0.115361111,0.088972222,0.086825397,0.062503968,-0.039063492,-0.057702381,-0.031686508,-0.069325397,0.123559524,-0.0595,-0.102123016,0.148345238,-0.034797619,-0.055789683,-0.032337302,0.020246032,0.047083333,0.001138889,-0.03447619,0.137837302,-0.009055556,0.031154762,-0.018373016,0.082761905,-0.042984127,-0.010380952,-0.069269841,0.150007937,0.045269841,0.121996032,-0.05697619,0.119555556,-0.05502381,-0.005444444,-0.103797619,0.221210317,-0.060190476,0.006662698,-0.145178571,-0.053055556,-0.038984127,-0.053396825,-0.053420635,0.106460317,-0.041107143,-0.003269841,0.000253968,-0.041940476,0.058916667,-0.016436508,-0.140555556,0.005329365,-0.123115079,0.154634921,-0.05377381,0.051134921,-0.04681746,0.158674603,-0.013206349,-0.095789683,-0.547587302,0.260186508,0.06622619,0.04384127,-0.04031746,-0.187611111,-0.137079365,0.050297619,-0.033313492,0.068420635,-0.031392857,0.118698413,0.069345238
Jeor.37.2,R607-2,607,Random,37,0.372309524,0.078384921,-0.009166667,-0.00477381,-0.030376984,0.338186508,0.042996032,0.32984127,-0.051321429,0.063964286,-0.024924603,0.088099206,0.06009127,0.101456349,0.022265873,0.045075397,0.007015873,0.088452381,-0.025825397,0.097361111,0.102972222,0.120825397,0.110503968,-0.011063492,-0.046702381,-0.013686508,-0.060325397,0.179559524,-0.0235,-0.092123016,0.217345238,-0.025797619,-0.035789683,-0.020337302,0.054246032,0.066083333,-0.009861111,-0.02147619,0.149837302,-0.018055556,0.042154762,-0.002373016,0.111761905,-0.027984127,0.060619048,0.033730159,0.168007937,0.001269841,0.133996032,-0.04797619,0.128555556,-0.01402381,0.040555556,-0.049797619,0.244210317,-0.049190476,0.040662698,-0.098178571,-0.036055556,-0.026984127,-0.038396825,0.010579365,0.124460317,-0.028107143,0.014730159,0.025253968,-0.009940476,0.082916667,0.078563492,-0.102555556,0.012329365,-0.318115079,0.073634921,-0.11877381,-0.082865079,-0.16481746,0.042674603,-0.172206349,-0.237789683,-0.017587302,0.133186508,-0.00477381,-0.07615873,-0.10031746,-0.201611111,-0.230079365,-0.101702381,-0.129313492,-0.051579365,-0.107392857,0.017698413,-0.022654762
Jeor.37.3,R607-2,607,Random,37,0.353309524,-0.006615079,-0.011166667,-0.02777381,-0.000376984,0.337186508,0.035996032,0.29484127,-0.070321429,0.047964286,-0.028924603,0.051099206,0.09309127,0.100456349,0.020265873,-0.056924603,0.018015873,0.055452381,-0.039825397,0.097361111,0.171972222,0.261825397,0.053503968,0.014936508,-0.049702381,-0.046686508,-0.061325397,0.158559524,-0.1415,-0.083123016,0.163345238,-0.030797619,-0.045789683,-0.030337302,0.038246032,0.213083333,-0.032861111,-0.02947619,0.090837302,-5.56E-05,0.027154762,-0.017373016,0.113761905,-0.042984127,0.124619048,0.099730159,0.184007937,-0.046730159,0.136996032,-0.05597619,0.126555556,-0.03702381,-0.015444444,-0.048797619,0.227210317,-0.056190476,0.032662698,-0.164178571,-0.039055556,-0.039984127,-0.050396825,0.052579365,0.144460317,-0.028107143,-0.004269841,-0.001746032,-0.025940476,0.064916667,0.111563492,-0.018555556,0.000329365,0.056884921,0.031634921,-0.10677381,-0.056865079,-0.14481746,0.065674603,-0.077206349,-0.124789683,-0.175587302,0.176186508,0.00822619,-0.02815873,-0.05631746,-0.190611111,-0.176079365,-0.069702381,-0.139313492,-0.006579365,-0.083392857,0.042698413,0.010345238
Jeor.43.1,R607-2,607,Random,43,-0.091690476,0.113384921,0.061833333,0.08722619,0.089623016,-0.261813492,0.081996032,0.19884127,0.135678571,0.233964286,0.200075397,0.095099206,0.04709127,-0.046543651,0.010265873,0.245075397,0.184015873,0.133452381,0.074174603,0.094361111,0.147972222,0.250825397,-0.046496032,0.243936508,0.225297619,0.203313492,0.076674603,0.077559524,-0.0395,0.037876984,0.000345238,0.055202381,0.063210317,0.045662698,0.117246032,0.060083333,0.008138889,0.11152381,-0.147162698,0.077944444,0.111154762,0.011626984,0.081761905,0.096015873,0.300619048,-0.055269841,0.084007937,0.047269841,0.279996032,0.05102381,0.135555556,0.06397619,0.016555556,-0.040797619,-0.257789683,0.052809524,0.121662698,0.227821429,0.019944444,0.107015873,0.084603175,-0.169420635,-0.290539683,0.053892857,0.098730159,0.104253968,0.060059524,0.146916667,0.058563492,-0.066555556,0.039329365,0.059884921,0.146634921,0.03122619,0.217134921,-0.01081746,-0.167325397,0.054793651,0.054210317,0.313412698,-0.346813492,0.29322619,-0.21015873,0.07168254,-0.106611111,0.229920635,0.143297619,0.114686508,-0.044579365,0.078607143,-0.160301587,0.053345238
Jeor.43.2,R607-2,607,Random,43,-0.107690476,0.078384921,0.135833333,0.07022619,0.056623016,-0.276813492,0.054996032,0.15184127,0.104678571,0.254964286,0.228075397,0.068099206,0.04609127,0.020456349,-0.012734127,0.272075397,0.203015873,0.122452381,0.047174603,0.092361111,0.152972222,0.298825397,-0.042496032,0.258936508,0.231297619,0.194313492,0.062674603,0.027559524,-0.0225,0.047876984,-0.032654762,0.034202381,0.046210317,0.031662698,0.109246032,0.057083333,0.053138889,0.09352381,-0.166162698,-0.019055556,0.116154762,-0.005373016,0.065761905,0.055015873,0.307619048,-0.068269841,0.081007937,0.022269841,0.259996032,0.04202381,0.125555556,0.04897619,0.003555556,-0.070797619,-0.258789683,0.002809524,0.114662698,0.230821429,-0.009055556,0.092015873,0.076603175,0.140579365,-0.163539683,0.041892857,0.103730159,0.097253968,0.055059524,0.124916667,0.108563492,-0.086555556,0.025329365,0.033884921,0.007634921,-0.13277381,0.064134921,-0.19081746,-0.379325397,-0.049206349,-0.107789683,0.157412698,-0.465813492,0.15222619,-0.23015873,-0.00231746,-0.105611111,0.079920635,-0.068702381,-0.026313492,-0.191579365,-0.061392857,-0.067301587,-0.095654762
Jeor.43.3,R607-2,607,Random,43,-0.099690476,0.138384921,0.233833333,0.10622619,0.078623016,-0.250813492,0.074996032,0.12384127,0.188678571,0.248964286,0.226075397,0.135099206,0.11109127,0.074456349,0.020265873,0.319075397,0.244015873,0.147452381,0.088174603,0.122361111,0.171972222,0.235825397,-0.014496032,0.234936508,0.247297619,0.209313492,0.102674603,0.074559524,0.0785,0.107876984,-0.005654762,0.034202381,0.061210317,0.069662698,0.146246032,0.130083333,0.053138889,0.12052381,-0.106162698,0.098944444,0.142154762,0.025626984,0.119761905,0.138015873,0.368619048,-0.003269841,0.169007937,-0.006730159,0.274996032,0.06302381,0.173555556,0.10397619,0.059555556,-0.022797619,-0.192789683,0.026809524,0.113662698,0.235821429,0.017944444,0.123015873,0.097603175,-0.010420635,-0.238539683,0.037892857,0.106730159,0.104253968,0.085059524,0.164916667,0.190563492,-0.064555556,0.066329365,-0.095115079,-0.138365079,-0.29577381,-0.048865079,-0.32481746,-0.620325397,-0.255206349,-0.184789683,0.023412698,-0.660813492,-0.01577381,-0.47315873,-0.22031746,-0.346611111,-0.072079365,-0.158702381,-0.128313492,-0.347579365,-0.206392857,-0.228301587,-0.241654762
Lady.15.1,F607-3,607,Fast,15,-0.164690476,-0.074615079,-0.144166667,-0.03577381,-0.050376984,-0.179813492,-0.022003968,-0.15515873,0.008678571,-0.114035714,-0.080924603,-0.094900794,-0.00490873,-0.125543651,-0.045734127,-0.038924603,0.008015873,-0.063547619,-0.035825397,-0.210638889,-0.268027778,-0.146174603,0.061503968,-0.053063492,-0.104702381,-0.103686508,-0.022325397,0.014559524,0.0685,-0.207123016,-0.084654762,-0.035797619,-0.024789683,-0.054337302,-0.308753968,-0.353916667,0.090138889,-0.02447619,0.007837302,0.000944444,-0.079845238,0.004626984,-0.078238095,-0.190984127,-0.331380952,-0.227269841,-0.180992063,-0.021730159,-0.334003968,-0.00897619,-0.207444444,-0.03602381,-0.046444444,-0.084797619,0.080210317,-0.045190476,-0.082337302,-0.109178571,-0.012055556,-0.028984127,-0.014396825,-0.304420635,-0.285539683,-0.036107143,-0.018269841,-0.300746032,-0.011940476,-0.048083333,-0.085436508,-0.083555556,-0.021670635,0.113884921,-0.127365079,0.08322619,-0.181865079,0.16118254,0.120674603,-0.094206349,-0.011789683,0.105412698,0.375186508,-0.13577381,0.14884127,0.09868254,0.269388889,0.126920635,0.180297619,0.151686508,0.050420635,-0.068392857,0.090698413,-0.126654762
Lady.15.2,F607-3,607,Fast,15,-0.148690476,0.003384921,-0.034166667,-0.02877381,-0.065376984,-0.155813492,0.002996032,-0.22115873,0.194678571,-0.023035714,0.077075397,-0.036900794,0.07209127,-0.096543651,-0.025734127,0.029075397,-0.014984127,0.030452381,-0.023825397,-0.169638889,-0.235027778,-0.143174603,-0.057496032,-0.044063492,-0.199702381,-0.053686508,-0.007325397,-0.001440476,0.1125,-0.202123016,-0.025654762,-0.021797619,0.001210317,-0.045337302,-0.242753968,-0.307916667,0.115138889,-0.02647619,0.029837302,0.064944444,0.060154762,-0.015373016,-0.159238095,-0.176984127,-0.306380952,-0.220269841,-0.165992063,0.015269841,-0.389003968,-0.00097619,-0.256444444,-0.00702381,-0.006444444,-0.089797619,0.076210317,-0.050190476,-0.062337302,-0.091178571,-0.014055556,-0.021984127,-0.003396825,-0.316420635,-0.024539683,-0.008107143,-0.026269841,-0.224746032,0.004059524,-0.033083333,-0.074436508,-0.089555556,-0.011670635,-0.041115079,-0.058365079,0.08422619,-0.150865079,0.10418254,0.096674603,-0.127206349,-0.003789683,0.116412698,0.339186508,-0.01477381,0.04284127,0.17768254,0.444388889,0.174920635,0.154297619,0.103686508,0.024420635,0.059607143,0.069698413,-0.185654762
Lady.15.3,F607-3,607,Fast,15,-0.150690476,0.012384921,-0.018166667,-0.01677381,-0.070376984,-0.094813492,-0.018003968,-0.16215873,0.093678571,-0.026035714,0.033075397,-0.095900794,0.09009127,-0.060543651,-0.018734127,0.012075397,-0.044984127,0.026452381,-0.008825397,-0.143638889,-0.223027778,-0.116174603,0.025503968,0.010936508,0.025297619,-0.052686508,0.005674603,-0.047440476,0.0835,-0.134123016,-0.028654762,-0.019797619,-0.000789683,-0.033337302,-0.190753968,-0.286916667,0.103138889,-0.01747619,-0.094162698,-5.56E-05,-0.026845238,0.019626984,-0.124238095,-0.053984127,-0.300380952,-0.205269841,-0.200992063,0.004269841,-0.341003968,0.00502381,-0.202444444,-0.02402381,-0.054444444,-0.087797619,-0.136789683,0.000809524,-0.066337302,-0.112178571,0.017944444,-0.008984127,0.018603175,-0.284420635,0.032460317,-0.013107143,-0.023269841,-0.086746032,0.022059524,-0.010083333,-0.012436508,-0.075555556,0.001329365,0.115884921,-0.041365079,0.13622619,-0.194865079,0.18418254,0.164674603,0.021793651,0.118210317,0.252412698,0.414186508,0.16622619,0.12584127,0.17768254,0.549388889,0.215920635,0.223297619,0.198686508,0.104420635,0.011607143,0.148698413,-0.061654762
Lady.37.1,F607-3,607,Fast,37,0.208309524,-0.071615079,-0.078166667,-0.00877381,-0.025376984,0.231186508,0.001996032,0.28684127,-0.106321429,-0.039035714,-0.095924603,0.033099206,-0.00690873,0.015456349,-0.000734127,-0.089924603,-0.089984127,-0.034547619,-0.003825397,0.009361111,0.029972222,0.019825397,0.067503968,-0.100063492,-0.162702381,-0.133686508,-0.054325397,-0.030440476,-0.0845,-0.090123016,0.035345238,-0.030797619,-0.035789683,-0.020337302,0.027246032,0.059083333,-0.022861111,-0.03947619,0.019837302,0.034944444,-0.043845238,-0.005373016,0.080761905,-0.019984127,-0.021380952,-0.170269841,0.159007937,-0.026730159,0.076996032,-0.03197619,0.096555556,-0.03002381,-0.001444444,-0.108797619,0.140210317,-0.049190476,-0.073337302,-0.229178571,-0.028055556,-0.031984127,-0.034396825,-0.016420635,0.057460317,-0.035107143,-0.069269841,-0.011746032,-0.034940476,0.017916667,0.013563492,-0.087555556,-0.016670635,-0.108115079,0.062634921,-0.15877381,0.186134921,-0.05981746,0.020674603,-0.253206349,-0.046789683,-0.113587302,0.264186508,-0.04677381,0.41884127,-0.09831746,-0.062611111,-0.132079365,-0.127702381,-0.263313492,-0.073579365,0.266607143,-0.039301587,0.016345238
Lady.37.2,F607-3,607,Fast,37,0.194309524,-0.094615079,-0.097166667,-0.03177381,-0.031376984,0.227186508,-0.030003968,0.16884127,-0.112321429,-0.113035714,-0.099924603,0.018099206,-0.03590873,0.029456349,-0.045734127,-0.108924603,-0.098984127,-0.051547619,-0.037825397,0.049361111,0.120972222,0.009825397,-0.014496032,-0.097063492,-0.159702381,-0.072686508,-0.065325397,-0.026440476,-0.0325,-0.100123016,0.009345238,-0.038797619,-0.045789683,-0.020337302,0.042246032,0.060083333,-0.034861111,-0.04047619,-0.046162698,-0.029055556,-0.113845238,-0.023373016,0.083761905,-0.063984127,-0.056380952,-0.157269841,0.202007937,-0.059730159,0.084996032,-0.04297619,0.120555556,-0.03302381,-0.006444444,-0.092797619,0.134210317,-0.072190476,-0.006337302,-0.240178571,-0.046055556,-0.042984127,-0.040396825,0.013579365,0.075460317,-0.043107143,-0.125269841,-0.045746032,-0.029940476,0.036916667,0.166563492,-0.101555556,-0.017670635,-0.122115079,0.069634921,-0.13277381,-0.014865079,-0.11581746,0.040674603,-0.152206349,-0.040789683,-0.046587302,0.291186508,0.00422619,-0.11415873,-0.02831746,-0.106611111,-0.126079365,-0.076702381,-0.203313492,-0.030579365,-0.045392857,-0.016301587,-0.031654762
Lady.37.3,F607-3,607,Fast,37,0.230309524,-0.048615079,-0.088166667,-0.01077381,-0.012376984,0.237186508,0.009996032,0.15884127,-0.100321429,-0.053035714,-0.082924603,0.050099206,0.01909127,0.052456349,-0.000734127,-0.073924603,-0.075984127,-0.032547619,-0.017825397,0.040361111,0.033972222,0.106825397,0.018503968,-0.055063492,-0.140702381,-0.093686508,-0.043325397,-0.021440476,-0.0185,-0.086123016,0.070345238,-0.026797619,-0.021789683,-0.009337302,0.021246032,0.055083333,-0.015861111,-0.03947619,0.031837302,0.004944444,-0.083845238,-0.002373016,0.068761905,-0.020984127,0.047619048,-0.161269841,0.187007937,-0.043730159,0.082996032,-0.02197619,0.128555556,-0.02502381,-0.006444444,-0.082797619,0.167210317,-0.037190476,-0.018337302,-0.206178571,-0.028055556,-0.014984127,-0.019396825,-0.002420635,0.074460317,-0.012107143,-0.078269841,-0.018746032,-0.004940476,0.078916667,0.005563492,-0.056555556,-0.018670635,-0.024115079,0.011634921,-0.10777381,-0.045865079,-0.13681746,-0.023325397,-0.155206349,-0.030789683,-0.213587302,0.227186508,-0.05477381,-0.19715873,-0.18031746,-0.113611111,-0.185079365,-0.155702381,-0.256313492,-0.116579365,-0.118392857,-0.163301587,-0.129654762
Lady.43.1,F607-3,607,Fast,43,-0.113690476,0.071384921,0.069833333,0.04522619,0.012623016,-0.291813492,0.043996032,0.22284127,0.020678571,0.194964286,0.074075397,0.026099206,-0.08390873,-0.096543651,-0.043734127,0.044075397,0.065015873,0.040452381,0.048174603,0.003361111,0.079972222,0.154825397,-0.137496032,0.046936508,0.142297619,0.114313492,0.032674603,-0.002440476,-0.1225,0.065876984,-0.083654762,0.038202381,0.022210317,0.043662698,0.219246032,0.145083333,-0.098861111,0.02652381,-0.168162698,-0.053055556,-0.008845238,-0.036373016,0.019761905,0.110015873,0.295619048,-0.101269841,0.013007937,-0.004730159,0.209996032,0.00602381,0.083555556,0.02897619,-0.101444444,-0.087797619,-0.236789683,0.064809524,0.018662698,0.133821429,-0.012055556,0.059015873,0.032603175,0.099579365,-0.114539683,0.010892857,-0.034269841,-0.058746032,-0.080940476,-0.014083333,0.201563492,-0.000555556,-0.045670635,-0.124115079,-0.407365079,-0.09977381,-0.001865079,-0.16381746,-0.355325397,0.001793651,-0.033789683,0.090412698,-0.323813492,0.05222619,-0.23015873,-0.16331746,-0.272611111,0.076920635,-0.068702381,0.066686508,-0.164579365,0.057607143,-0.345301587,-0.046654762
Lady.43.2,F607-3,607,Fast,43,-0.118690476,0.030384921,0.088833333,0.04222619,0.024623016,-0.296813492,0.087996032,0.24484127,0.034678571,0.200964286,0.019075397,0.031099206,-0.08690873,-0.124543651,-0.040734127,0.051075397,0.050015873,0.004452381,0.028174603,0.027361111,0.123972222,0.178825397,-0.150496032,-0.014063492,0.149297619,0.098313492,0.019674603,-0.003440476,-0.1385,0.032876984,-0.079654762,0.049202381,0.023210317,0.046662698,0.197246032,0.104083333,-0.127861111,0.03052381,-0.167162698,-0.040055556,-0.048845238,-0.046373016,0.037761905,0.059015873,0.289619048,-0.105269841,0.066007937,0.001269841,0.199996032,0.00402381,0.066555556,0.02097619,-0.085444444,-0.080797619,-0.255789683,0.073809524,-0.030337302,0.169821429,0.000944444,0.059015873,0.029603175,0.153579365,-0.087539683,0.024892857,-0.046269841,-0.016746032,-0.052940476,-0.038083333,0.203563492,-0.041555556,-0.033670635,-0.376115079,-0.240365079,-0.42377381,-0.208865079,-0.45581746,-0.589325397,-0.393206349,-0.329789683,-0.267587302,-0.617813492,-0.28377381,-0.53915873,-0.43731746,-0.701611111,-0.266079365,-0.366702381,-0.365313492,-0.469579365,-0.351392857,-0.549301587,-0.405654762
Lady.43.3,F607-3,607,Fast,43,-0.070690476,0.047384921,0.155833333,0.09922619,0.095623016,-0.244813492,0.116996032,0.21884127,0.081678571,0.212964286,0.067075397,0.089099206,-0.01990873,-0.059543651,0.016265873,0.050075397,0.048015873,-0.026547619,0.085174603,0.061361111,0.129972222,0.238825397,-0.115496032,0.038936508,0.171297619,0.150313492,0.066674603,0.053559524,-0.0315,0.007876984,-0.043654762,0.061202381,0.072210317,0.073662698,0.180246032,0.092083333,-0.050861111,0.14652381,-0.145162698,0.014944444,-0.010845238,0.006626984,0.038761905,0.063015873,0.335619048,-0.040269841,0.108007937,0.014269841,0.198996032,0.04702381,0.073555556,0.07897619,-0.042444444,-0.029797619,-0.230789683,0.081809524,-0.003337302,0.259821429,0.011944444,0.127015873,0.097603175,0.088579365,-0.283539683,0.047892857,0.002730159,-0.016746032,-0.037940476,0.029916667,0.258563492,-0.043555556,0.003329365,-0.228115079,-0.128365079,-0.27877381,-0.016865079,-0.29581746,-0.428325397,-0.261206349,-0.044789683,-0.114587302,-0.517813492,-0.08477381,-0.43015873,-0.26531746,-0.379611111,-0.080079365,-0.221702381,-0.093313492,-0.352579365,-0.203392857,-0.356301587,-0.267654762
Margaery.15.1,S607-2,607,Slow,15,-0.238690476,0.031384921,-0.069166667,-0.10677381,-0.101376984,-0.178813492,-0.100003968,-0.22515873,0.029678571,-0.033035714,0.002075397,-0.029900794,-0.05190873,-0.112543651,-0.058734127,-0.039924603,0.040015873,-0.005547619,-0.099825397,-0.102638889,-0.428027778,-0.114174603,0.037503968,0.070936508,-0.074702381,-0.037686508,-0.067325397,-0.075440476,-0.0805,-0.145123016,-0.116654762,-0.052797619,-0.001789683,-0.137337302,-0.095753968,-0.217916667,-0.031861111,-0.10147619,0.086837302,-0.096055556,-0.087845238,-0.116373016,-0.075238095,-0.142984127,-0.351380952,-0.301269841,-0.238992063,-0.116730159,-0.341003968,-0.12497619,-0.194444444,-0.09402381,-0.089444444,-0.159797619,-0.003789683,-0.157190476,-0.119337302,-0.101178571,-0.061055556,-0.099984127,-0.091396825,-0.220420635,-0.098539683,-0.131107143,-0.012269841,-0.000746032,-0.040940476,-0.057083333,0.157563492,-0.127555556,-0.151670635,0.333884921,0.141634921,0.10922619,-0.014865079,0.18618254,0.316674603,0.050793651,0.124210317,-0.072587302,0.204186508,0.17822619,0.23384127,0.22368254,0.366388889,0.320920635,-0.010702381,-0.156313492,0.266420635,0.162607143,0.321698413,0.146345238
